retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,stay_home,lgd_state_name,date,lgd_district_name,av_stay_home
-48,7,-60,-25,-21,17,tamil nadu,17jun2020,tiruchirappalli,17.285715
-50,5,-60,-24,-21,19,tamil nadu,18jun2020,tiruchirappalli,17.714285
-48,4,-61,-27,-19,19,tamil nadu,19jun2020,tiruchirappalli,17.857143
-50,2,-63,-30,-13,17,tamil nadu,20jun2020,tiruchirappalli,18
-64,-25,-64,-40,-3,18,tamil nadu,21jun2020,tiruchirappalli,18
-50,4,-62,-29,-21,18,tamil nadu,22jun2020,tiruchirappalli,18.428572
-47,7,-61,-26,-25,18,tamil nadu,23jun2020,tiruchirappalli,18.857143
-50,3,-62,-26,-25,17,tamil nadu,24jun2020,tiruchirappalli,19.285715
-58,-8,-67,-35,-23,22,tamil nadu,25jun2020,tiruchirappalli,19.285715
-55,-17,-64,-35,-22,22,tamil nadu,26jun2020,tiruchirappalli,19.714285
-54,-11,-65,-36,-16,20,tamil nadu,27jun2020,tiruchirappalli,19.857143
-64,-26,-65,-42,-3,18,tamil nadu,28jun2020,tiruchirappalli,20.142857
-56,-15,-67,-37,-20,21,tamil nadu,29jun2020,tiruchirappalli,19.857143
-49,-7,-56,-31,-23,19,tamil nadu,30jun2020,tiruchirappalli,19.857143
-52,-10,-59,-34,-23,19,tamil nadu,01jul2020,tiruchirappalli,19.571428
-53,-9,-55,-31,-24,20,tamil nadu,02jul2020,tiruchirappalli,21.142857
-53,-10,-58,-37,-21,22,tamil nadu,03jul2020,tiruchirappalli,20.857143
-49,2,-58,-34,-14,18,tamil nadu,04jul2020,tiruchirappalli,21
-91,-77,-75,-71,-33,29,tamil nadu,05jul2020,tiruchirappalli,21
-51,-3,-58,-34,-20,19,tamil nadu,06jul2020,tiruchirappalli,21.142857
-50,-7,-56,-33,-25,20,tamil nadu,07jul2020,tiruchirappalli,20.857143
-52,-10,-55,-34,-23,19,tamil nadu,08jul2020,tiruchirappalli,21.142857
-54,-11,-57,-33,-22,21,tamil nadu,09jul2020,tiruchirappalli,20.857143
-50,-8,-54,-33,-20,20,tamil nadu,10jul2020,tiruchirappalli,20.857143
-57,-14,-60,-39,-21,20,tamil nadu,11jul2020,tiruchirappalli,20.857143
-90,-76,-74,-69,-33,27,tamil nadu,12jul2020,tiruchirappalli,20.857143
-51,-4,-57,-34,-22,19,tamil nadu,13jul2020,tiruchirappalli,21
-53,-13,-54,-35,-26,20,tamil nadu,14jul2020,tiruchirappalli,21.285715
-50,-12,-50,-32,-24,19,tamil nadu,15jul2020,tiruchirappalli,21
-53,-14,-53,-33,-23,22,tamil nadu,16jul2020,tiruchirappalli,21.142857
-51,-10,-51,-35,-21,22,tamil nadu,17jul2020,tiruchirappalli,21.285715
-49,-2,-53,-34,-16,18,tamil nadu,18jul2020,tiruchirappalli,21.428572
-90,-76,-73,-69,-33,28,tamil nadu,19jul2020,tiruchirappalli,21.571428
-52,-12,-52,-36,-23,20,tamil nadu,20jul2020,tiruchirappalli,21.428572
-50,-15,-51,-35,-25,21,tamil nadu,21jul2020,tiruchirappalli,21.428572
-49,-10,-51,-32,-24,20,tamil nadu,22jul2020,tiruchirappalli,21.571428
-51,-12,-50,-32,-24,21,tamil nadu,23jul2020,tiruchirappalli,21.571428
-50,-15,-50,-33,-21,22,tamil nadu,24jul2020,tiruchirappalli,21.571428
-50,-8,-54,-34,-19,19,tamil nadu,25jul2020,tiruchirappalli,21.571428
-89,-75,-72,-68,-35,28,tamil nadu,26jul2020,tiruchirappalli,21.714285
-49,-11,-51,-33,-22,20,tamil nadu,27jul2020,tiruchirappalli,21.714285
-49,-12,-48,-33,-26,21,tamil nadu,28jul2020,tiruchirappalli,21.714285
-50,-17,-51,-35,-26,21,tamil nadu,29jul2020,tiruchirappalli,21.714285
-49,-9,-52,-30,-24,21,tamil nadu,30jul2020,tiruchirappalli,21.428572
-52,-18,-54,-35,-24,22,tamil nadu,31jul2020,tiruchirappalli,21
-45,1,-51,-29,-28,19,tamil nadu,01aug2020,tiruchirappalli,20.714285
-89,-74,-70,-67,-35,26,tamil nadu,02aug2020,tiruchirappalli,20.285715
-45,-5,-49,-30,-23,17,tamil nadu,03aug2020,tiruchirappalli,20.142857
-45,-10,-48,-29,-26,19,tamil nadu,04aug2020,tiruchirappalli,19.571428
-45,-18,-53,-32,-24,18,tamil nadu,05aug2020,tiruchirappalli,19.142857
-46,-16,-52,-30,-23,20,tamil nadu,06aug2020,tiruchirappalli,19
-44,-17,-52,-32,-19,18,tamil nadu,07aug2020,tiruchirappalli,18.714285
-43,-11,-54,-32,-18,16,tamil nadu,08aug2020,tiruchirappalli,18.714285
-88,-78,-74,-68,-32,25,tamil nadu,09aug2020,tiruchirappalli,18.428572
-39,-9,-51,-28,-20,15,tamil nadu,10aug2020,tiruchirappalli,18.142857
-43,-18,-51,-32,-31,19,tamil nadu,11aug2020,tiruchirappalli,18
-41,-15,-53,-29,-24,16,tamil nadu,12aug2020,tiruchirappalli,18.285715
-42,-14,-54,-28,-21,18,tamil nadu,13aug2020,tiruchirappalli,18.285715
-37,-12,-52,-27,-20,17,tamil nadu,14aug2020,tiruchirappalli,18.142857
-42,-8,-55,-31,-34,18,tamil nadu,15aug2020,tiruchirappalli,17.714285
-88,-77,-74,-68,-33,25,tamil nadu,16aug2020,tiruchirappalli,17.714285
,,,,-20,14,tamil nadu,17aug2020,tiruchirappalli,17.428572
,,,,-23,16,tamil nadu,18aug2020,tiruchirappalli,17.142857
,,,,-22,16,tamil nadu,19aug2020,tiruchirappalli,17.142857
,,,,-23,16,tamil nadu,20aug2020,tiruchirappalli,16.857143
,,,,-25,15,tamil nadu,21aug2020,tiruchirappalli,16.571428
,,,,-32,18,tamil nadu,22aug2020,tiruchirappalli,16.571428
,,,,-36,23,tamil nadu,23aug2020,tiruchirappalli,16.571428
,,,,-24,12,tamil nadu,24aug2020,tiruchirappalli,16.571428
,,,,-25,16,tamil nadu,25aug2020,tiruchirappalli,16.571428
,,,,-24,16,tamil nadu,26aug2020,tiruchirappalli,15.857142
,,,,-24,16,tamil nadu,27aug2020,tiruchirappalli,15.714286
,,,,-26,15,tamil nadu,28aug2020,tiruchirappalli,15.714286
,,,,-18,13,tamil nadu,29aug2020,tiruchirappalli,15.571428
,,,,-38,22,tamil nadu,30aug2020,tiruchirappalli,15.428572
,,,,-28,12,tamil nadu,31aug2020,tiruchirappalli,15.428572
,,,,-27,15,tamil nadu,01sep2020,tiruchirappalli,15.714286
,,,,-26,15,tamil nadu,02sep2020,tiruchirappalli,15.714286
,,,,-26,16,tamil nadu,03sep2020,tiruchirappalli,14.428572
,,,,-26,17,tamil nadu,04sep2020,tiruchirappalli,14.714286
,,,,-18,13,tamil nadu,05sep2020,tiruchirappalli,14.571428
,,,,-16,13,tamil nadu,06sep2020,tiruchirappalli,14.571428
,,,,-24,14,tamil nadu,07sep2020,tiruchirappalli,14.571428
,,,,-29,14,tamil nadu,08sep2020,tiruchirappalli,14.428572
,,,,-28,15,tamil nadu,09sep2020,tiruchirappalli,14.571428
,,,,-28,16,tamil nadu,10sep2020,tiruchirappalli,14.285714
,,,,-27,16,tamil nadu,11sep2020,tiruchirappalli,14
,,,,-27,14,tamil nadu,12sep2020,tiruchirappalli,14
,,,,-21,11,tamil nadu,13sep2020,tiruchirappalli,13.857142
